sample_id,criterion_id,criterion_group,criterion_name,result,confidence_score,evidence_fragment_id,evidence_source,evidence_match_reason,reason,suggested_reviewer_action,checked_by,checked_at
HNMU-G6-R0044-STT1,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,"Đối chiếu các chức năng tiếp nhận, gợi mở, giảm hỗ trợ và phản hồi thích ứng trong tài liệu HNMU.",Có dấu hiệu gợi mở/đặt câu hỏi/kiểm tra hiểu biết trước khi chốt đáp án.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.76,,,Đọc trình tự lượt AI đầu và phản hồi của học sinh.,"Gia sư thường mở bằng câu hỏi/gợi ý, chưa thấy đưa thẳng đáp án quá sớm.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.78,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,Đối chiếu luồng vấn đề → gợi mở → phản hồi → củng cố.,Trình tự hội thoại đi từ thắc mắc học sinh tới gợi mở/phản hồi/củng cố tương đối hợp lý.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.74,,,Đọc nhanh từng lượt AI/HS trong hội thoại.,Các lượt nói nhìn chung phục vụ giải thích/gợi mở; chưa thấy chuỗi lặp hoặc khen chung chung quá mức cần loại ngay.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.76,,,Đọc ngôn ngữ hội thoại và mức thuật ngữ theo THCS.,"Ngôn ngữ thân thiện, dùng ví dụ gần gũi và thuật ngữ phù hợp học sinh THCS; chưa thấy nội dung không phù hợp lứa tuổi.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.76,,,Đọc hội thoại và so với question/answer_sgv.,Gia sư không né yêu cầu; nội dung bám chủ đề bài học.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.82,,experiments/20260709_155523/outputs/hnmu_dialogue_audit/duplicate_candidates.csv,duplicate_candidates.csv không có ứng viên trùng/gần trùng ở output Plan 04 hiện tại.,Không có dấu hiệu biến thể tầm thường từ output duplicate hiện có.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0044-STT1,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.68,,experiments/20260709_155523/outputs/hnmu_dialogue_audit/duplicate_candidates.csv,Kiểm sơ bộ pattern trong phạm vi shard và output duplicate hiện có.,Chưa thấy khuôn AI lặp lại nghiêm trọng ở mức mẫu; cần kiểm toàn batch khi merge.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-STR-02,structure,Không thiếu trường lõi,fail,0.92,,,Kiểm trực tiếp trên dòng normalized.,Thiếu trường lõi: dialogue.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-STR-03,structure,Có nhãn lượt nói,fail,0.92,,,Không có hội thoại để kiểm nhãn lượt nói.,Hội thoại trống nên không có nhãn lượt nói.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,fail,0.92,,,Đếm lượt nói và độ dài hội thoại.,Hội thoại trống.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.74,LM-SGK-TIN6-0001#F0049,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,Câu hỏi khớp grade/lesson/position theo evidence SGK; evidence status=draft nên confidence giữ ở mức thận trọng.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.78,LM-SGV-TIN6-4918798731#F0123,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Top SGV fragment cùng grade/lesson; overlap=16, score=0.89, status=draft.",Đáp án raw phù hợp sơ bộ với câu hỏi và fragment SGV liên quan; fragment vẫn là OCR/Markdown draft nên chưa thay xác nhận HNMU/UET.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-03,consistency,Hội thoại bám câu hỏi,fail,0.92,,,Không có hội thoại để đối chiếu với câu hỏi.,Không có hội thoại để đối chiếu với câu hỏi.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-04,consistency,Hội thoại bám đáp án,fail,0.92,LM-SGV-TIN6-4918798731#F0123;LM-SGK-TIN6-0001#F0049,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,Không có hội thoại để đối chiếu với đáp án.,Không có hội thoại để đối chiếu với đáp án.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.78,,,Rule sơ bộ theo động từ trong question và raw bloom_level.,Mức Nhận biết phù hợp với yêu cầu nêu/kể tên/nhận ra khái niệm hoặc lựa chọn.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-CON-06,consistency,Không bịa học liệu,uncertain,0.42,LM-SGV-TIN6-4918798731#F0123;LM-SGK-TIN6-0001#F0049;LM-SGK-TIN6-0001#F0049;LM-SGV-TIN6-4918798731#F0123,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,Có dấu hiệu lệch ở tiêu chí liên quan; chưa đủ căn cứ để kết luận pass chắc chắn cho tiêu chí không bịa học liệu.,Một tiêu chí liên quan tới việc hội thoại bám câu hỏi/đáp án hoặc không lạc hướng đang fail; cần HNMU/UET xem lại trước khi kết luận có bịa học liệu hay không.,ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0045-STT2,RAW-CON-07,consistency,Nhất quán metadata,fail,0.66,LM-SGK-TIN6-0001#F0049;LM-SGV-TIN6-4918798731#F0123;LM-SGK-TIN6-0001#F0049;LM-SGV-TIN6-4918798731#F0123,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md;shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,Output gốc có lỗi nhất quán ở một tiêu chí liên quan tới câu hỏi/hội thoại/đáp án/mức nhận thức.,"Có tiêu chí nhất quán liên quan đang fail, nên chưa thể coi chủ đề, bài học, câu hỏi, đáp án và hội thoại là cùng một nội dung.",ask_hnmu_review,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0045-STT2,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,uncertain,0.30,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,Không có hội thoại để đối chiếu dấu hiệu dàn giáo.,Thiếu hội thoại nên không thể đánh giá dấu hiệu dàn giáo.,ask_hnmu_review,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,not_applicable,0.90,,,Không có hội thoại để kiểm lộ đáp án.,Không áp dụng vì hội thoại trống; lỗi đã được ghi ở nhóm structure/consistency.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,uncertain,0.30,,,Không có hội thoại để đọc trình tự.,Thiếu hội thoại nên không thể đánh giá trình tự sư phạm.,ask_hnmu_review,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-PED-04,pedagogy,Lượt nói có giá trị,uncertain,0.30,,,Không có hội thoại để đánh giá giá trị lượt nói.,Thiếu hội thoại nên không thể đánh giá giá trị lượt nói.,ask_hnmu_review,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,not_applicable,0.90,,,Không có hội thoại để kiểm ngôn ngữ lứa tuổi.,Không áp dụng vì hội thoại trống; lỗi đã được ghi ở tiêu chí khác.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,fail,0.90,,,Không có hội thoại nên không thể đáp ứng yêu cầu học sinh.,Thiếu hội thoại nên mẫu không giải quyết được yêu cầu học sinh.,exclude_from_current_batch,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.82,,experiments/20260709_155523/outputs/hnmu_dialogue_audit/duplicate_candidates.csv,duplicate_candidates.csv không có ứng viên trùng/gần trùng ở output Plan 04 hiện tại.,Không có dấu hiệu biến thể tầm thường từ output duplicate hiện có.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0045-STT2,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,not_applicable,0.90,,,Không có hội thoại để kiểm khuôn lặp.,Không áp dụng vì hội thoại trống.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.90,,,Kiểm trực tiếp trên dòng normalized.,"Các trường lõi question, answer_sgv và dialogue đều có nội dung.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.88,,,Regex nhãn lượt nói trên dialogue normalized.,Hội thoại dùng nhãn HS:/AI: nhất quán.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.84,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 5 lượt nhãn, đủ dài để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.74,LM-SGK-TIN6-0001#F0048,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,Top-1 từ SQLite FTS theo tên bài học.,Câu hỏi khớp grade/lesson/position theo evidence SGK; evidence status=draft nên confidence giữ ở mức thận trọng.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.78,LM-SGV-TIN6-4918798731#F0126,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Top SGV fragment cùng grade/lesson; overlap=18, score=0.82, status=draft.",Đáp án raw phù hợp sơ bộ với câu hỏi và fragment SGV liên quan; fragment vẫn là OCR/Markdown draft nên chưa thay xác nhận HNMU/UET.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.78,,,So keyword giữa question/answer_sgv và dialogue normalized.,"Hội thoại bám vấn đề chính của câu hỏi/đáp án (question_overlap=0.67, answer_overlap=0.81).",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.74,LM-SGV-TIN6-4918798731#F0126;LM-SGK-TIN6-0001#F0048,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Đối chiếu answer_sgv, dialogue và evidence học liệu liên quan.",Gia sư hướng học sinh tới nội dung phù hợp với answer_sgv; chưa thấy mâu thuẫn rõ.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.78,,,Rule sơ bộ theo động từ trong question và raw bloom_level.,Mức Nhận biết phù hợp với yêu cầu nêu/kể tên/nhận ra khái niệm hoặc lựa chọn.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0126;LM-SGK-TIN6-0001#F0048;LM-SGK-TIN6-0001#F0048;LM-SGV-TIN6-4918798731#F0126,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0046-STT3,RAW-CON-07,consistency,Nhất quán metadata,pass,0.74,LM-SGK-TIN6-0001#F0048;LM-SGV-TIN6-4918798731#F0126;LM-SGK-TIN6-0001#F0048;LM-SGV-TIN6-4918798731#F0126,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md;shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Các tiêu chí khớp bài/vị trí, hội thoại bám câu hỏi, bám đáp án và mức nhận thức đều pass ở output gốc.","Chủ đề, bài học, câu hỏi, đáp án và hội thoại nói về cùng một nội dung ở kiểm sơ bộ.",keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
HNMU-G6-R0046-STT3,RAW-PED-01,pedagogy,Có dấu hiệu dàn giáo,pass,0.78,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,"Đối chiếu các chức năng tiếp nhận, gợi mở, giảm hỗ trợ và phản hồi thích ứng trong tài liệu HNMU.",Có dấu hiệu gợi mở/đặt câu hỏi/kiểm tra hiểu biết trước khi chốt đáp án.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-PED-02,pedagogy,Không lộ đáp án quá sớm,pass,0.70,,,So answer_sgv với lượt AI đầu tiên.,Lượt AI đầu có gợi mở/đặt câu hỏi hoặc nhắc ngữ cảnh học tập; chưa đủ căn cứ xem là lộ đáp án quá sớm.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-PED-03,pedagogy,Trình tự hội thoại hợp lý,pass,0.78,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,shared/learning_resources/agent_context/hnmu_scaffolding_method_canonical.md,Đối chiếu luồng vấn đề → gợi mở → phản hồi → củng cố.,Trình tự hội thoại đi từ thắc mắc học sinh tới gợi mở/phản hồi/củng cố tương đối hợp lý.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-PED-04,pedagogy,Lượt nói có giá trị,pass,0.74,,,Đọc nhanh từng lượt AI/HS trong hội thoại.,Các lượt nói nhìn chung phục vụ giải thích/gợi mở; chưa thấy chuỗi lặp hoặc khen chung chung quá mức cần loại ngay.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-PED-05,pedagogy,Phù hợp lứa tuổi,pass,0.76,,,Đọc ngôn ngữ hội thoại và mức thuật ngữ theo THCS.,"Ngôn ngữ thân thiện, dùng ví dụ gần gũi và thuật ngữ phù hợp học sinh THCS; chưa thấy nội dung không phù hợp lứa tuổi.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-PED-06,pedagogy,Không thay thế bằng câu trả lời lạc hướng,pass,0.76,,,Đọc hội thoại và so với question/answer_sgv.,Gia sư không né yêu cầu; nội dung bám chủ đề bài học.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-DUP-03,duplicate_risk,Biến thể tầm thường,pass,0.82,,experiments/20260709_155523/outputs/hnmu_dialogue_audit/duplicate_candidates.csv,duplicate_candidates.csv không có ứng viên trùng/gần trùng ở output Plan 04 hiện tại.,Không có dấu hiệu biến thể tầm thường từ output duplicate hiện có.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0046-STT3,RAW-DUP-04,duplicate_risk,Khuôn AI lặp lại,pass,0.68,,experiments/20260709_155523/outputs/hnmu_dialogue_audit/duplicate_candidates.csv,Kiểm sơ bộ pattern trong phạm vi shard và output duplicate hiện có.,Chưa thấy khuôn AI lặp lại nghiêm trọng ở mức mẫu; cần kiểm toàn batch khi merge.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-STR-02,structure,Không thiếu trường lõi,pass,0.90,,,Kiểm trực tiếp trên dòng normalized.,"Các trường lõi question, answer_sgv và dialogue đều có nội dung.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-STR-03,structure,Có nhãn lượt nói,pass,0.88,,,Regex nhãn lượt nói trên dialogue normalized.,Hội thoại dùng nhãn HS:/AI: nhất quán.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-STR-04,structure,Hội thoại đủ dài để kiểm,pass,0.84,,,Đếm lượt nói và độ dài hội thoại.,"Hội thoại có 5 lượt nhãn, đủ dài để kiểm sơ bộ.",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-01,consistency,Câu hỏi khớp bài/vị trí,pass,0.74,LM-SGK-TIN6-0001#F0048,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,Top-1 từ SQLite FTS theo tên bài học.,Câu hỏi khớp grade/lesson/position theo evidence SGK; evidence status=draft nên confidence giữ ở mức thận trọng.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-02,consistency,Đáp án SGV khớp câu hỏi,pass,0.72,LM-SGV-TIN6-4918798731#F0126,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Top SGV fragment cùng grade/lesson; overlap=12, score=0.57, status=draft.",Đáp án raw phù hợp sơ bộ với câu hỏi và fragment SGV liên quan; fragment vẫn là OCR/Markdown draft nên chưa thay xác nhận HNMU/UET.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-03,consistency,Hội thoại bám câu hỏi,pass,0.78,,,So keyword giữa question/answer_sgv và dialogue normalized.,"Hội thoại bám vấn đề chính của câu hỏi/đáp án (question_overlap=0.62, answer_overlap=0.46).",keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-04,consistency,Hội thoại bám đáp án,pass,0.74,LM-SGV-TIN6-4918798731#F0126;LM-SGK-TIN6-0001#F0048,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md,"Đối chiếu answer_sgv, dialogue và evidence học liệu liên quan.",Gia sư hướng học sinh tới nội dung phù hợp với answer_sgv; chưa thấy mâu thuẫn rõ.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-05,consistency,Mức nhận thức hợp lý,pass,0.78,,,Rule sơ bộ theo động từ trong question và raw bloom_level.,Mức Nhận biết phù hợp với yêu cầu nêu/kể tên/nhận ra khái niệm hoặc lựa chọn.,keep,hnmu-dialogue-auditor(shard-03),2026-07-17T23:19:58+07:00
HNMU-G6-R0047-STT4,RAW-CON-06,consistency,Không bịa học liệu,pass,0.70,LM-SGV-TIN6-4918798731#F0126;LM-SGK-TIN6-0001#F0048;LM-SGK-TIN6-0001#F0048;LM-SGV-TIN6-4918798731#F0126,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_4/sgv_tin_6_bai_4.md;shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_4/tin_6_bai_4.md,"Các tiêu chí hội thoại bám câu hỏi, bám đáp án và không lạc hướng đều pass ở output gốc.",Không thấy hội thoại nêu kiến thức ngoài phạm vi câu hỏi/đáp án; có evidence hoặc kiểm tra liên quan đủ dùng cho audit sơ bộ.,keep,hnmu-dialogue-auditor:repair-shard-03,2026-07-18T06:45:01+07:00
